z	ldistance	m1z	m2z	ra	dec	iota	pol	tc	s1x	s1y	s1z	s2x	s2y	s2z	snr
0.64418	3848.82232	21.03133	19.87502	5.53492	-0.66381	0.48579	0.45870	1251823912.38786	0.51714	-0.02024	0.31947	0.39924	-0.15008	-0.62461	8.84874
0.65620	3936.56179	43.09842	16.88549	2.18989	0.01064	0.56938	1.31980	1251782921.33653	0.19691	0.48656	0.61526	-0.34759	-0.13576	-0.30021	8.39055
0.74969	4633.15305	57.75401	51.86113	2.02601	-0.47338	0.27096	1.76072	1251838079.38461	-0.08764	0.57908	-0.16909	0.13423	0.24575	-0.10765	12.22053
0.60330	3553.82504	50.03767	26.20215	2.20668	0.41274	0.75280	0.55808	1251781313.16037	-0.11659	0.14452	0.80334	0.04423	-0.01944	-0.20643	8.62905
0.29972	1551.08064	16.42615	13.58683	0.59074	-0.50274	0.94937	1.85211	1251833146.04333	0.01575	-0.02839	0.13280	0.16975	-0.03930	0.09739	11.68821
0.65877	3955.36381	58.40796	52.14975	4.10390	1.13363	0.86849	3.44425	1251836826.82520	0.23149	0.23930	0.05790	0.25358	-0.58310	-0.34744	12.72249
0.45382	2523.03551	32.45602	17.28719	4.46721	-1.41797	0.92578	4.56619	1251754698.76328	0.72473	-0.10346	0.44898	0.18441	-0.14287	-0.48011	8.14562
0.23773	1190.28737	21.29751	10.80210	3.70852	-0.95587	0.60749	1.16215	1251770660.25862	-0.03940	-0.02865	-0.01183	0.72504	-0.25060	0.04650	13.58122
0.47361	2654.90446	27.78245	27.17819	0.19191	-0.60696	1.05232	3.11214	1251838161.80336	-0.07750	0.32580	-0.29988	-0.31090	-0.35763	-0.01880	9.45249
0.56138	3256.90846	79.56582	49.24454	3.60667	-0.34996	0.65949	0.89036	1251756689.42856	-0.17611	-0.08807	0.12500	-0.02071	-0.13323	0.38660	15.26592
0.37210	1995.01813	12.98203	10.64709	3.23323	-1.08883	0.69130	2.16462	1251775099.50959	-0.19315	-0.54359	-0.09647	0.41418	-0.36650	0.36774	8.46670
0.36389	1943.49723	15.63402	13.95908	5.63460	1.08354	0.76830	5.63135	1251781914.03881	-0.08419	-0.65427	0.01580	-0.15963	-0.14392	0.15658	11.32300
0.17601	850.35282	10.41928	10.08194	4.00878	-0.17390	1.00570	3.41271	1251775181.09400	0.18650	0.31739	-0.69912	0.19561	-0.11901	0.93096	10.94202
0.92039	5964.12221	59.66224	59.56268	4.02547	0.14570	0.03166	3.82882	1251825238.89617	0.05353	-0.11550	0.12306	-0.68571	-0.13230	0.45742	10.02070
0.18126	878.44890	18.75634	12.25939	2.12974	-0.53095	0.62069	3.63440	1251806670.91514	0.00574	-0.00633	0.00232	0.04503	-0.03005	-0.01931	12.92930
0.34124	1802.84241	25.51926	18.11493	3.48131	0.98328	0.71335	5.31434	1251787463.72389	-0.25505	-0.05840	-0.07510	0.22947	-0.37902	-0.65173	10.13629
0.45778	2549.26640	57.74869	54.12906	3.11513	1.31469	0.78718	1.29520	1251796112.69092	-0.82441	-0.31491	-0.28894	0.01746	0.03854	0.13393	15.68325
0.46664	2608.25084	74.44632	23.00833	5.83729	0.82868	1.11926	0.99654	1251784840.69650	0.19809	0.58156	0.34542	0.38727	-0.43335	0.29718	13.83498
0.91684	5935.70195	60.02806	37.93574	1.80423	-1.34821	0.22670	1.97010	1251776832.17104	0.08539	-0.02001	0.05390	0.48691	-0.59589	-0.21360	10.15451
0.39869	2163.82908	12.97633	9.84339	2.07239	1.20580	0.63113	3.17090	1251813738.76726	0.05071	0.13758	-0.04625	0.07650	-0.16194	-0.31265	8.41947
0.13947	658.74320	15.41986	11.18471	4.76738	-1.17615	0.83015	3.26497	1251817584.19716	-0.05396	0.04147	0.11633	0.09298	0.16188	0.02567	26.91345
0.21203	1046.32712	26.66904	10.93414	1.78130	0.48380	1.48501	5.35756	1251821872.45057	0.04474	-0.01013	-0.05234	0.00086	-0.00071	-0.00015	12.38540
0.30471	1580.93729	32.77030	22.53137	5.37595	-0.62944	1.01039	3.40798	1251789960.74213	-0.10373	-0.23874	0.46466	-0.09410	0.27735	0.44256	10.99077
0.10560	487.88646	14.38226	12.49676	0.33964	0.17386	0.69248	4.41344	1251783234.29018	-0.00502	0.02469	-0.03902	0.15836	0.04319	0.05004	29.38264
0.46043	2566.92512	34.84117	25.95792	0.09922	0.39074	0.99667	1.30032	1251782978.15465	0.15274	0.25207	0.27618	-0.24395	-0.43952	0.02259	11.14160
0.33454	1761.71020	25.89570	7.28265	2.94233	-0.14204	0.75781	2.48591	1251754255.26583	0.00535	0.13058	0.09396	0.11729	-0.02684	-0.08314	8.09321
0.62175	3686.30168	72.80385	59.64348	6.24205	-0.03909	0.63748	4.95805	1251815665.63022	-0.28744	-0.14002	-0.20287	0.24877	-0.08738	-0.27267	9.89388
0.83789	5311.94577	72.97513	59.31217	3.67787	0.10479	1.19920	2.52497	1251759646.57448	0.55068	0.37838	-0.73524	-0.07584	0.31433	0.85290	8.46470
0.98338	6472.25920	77.69434	56.48193	5.51458	-0.99625	0.54158	2.27963	1251835474.23314	-0.65038	0.73184	0.18122	-0.09838	-0.00743	0.25581	11.48368
0.39373	2132.09598	38.35292	33.55488	3.67152	-0.79454	1.23557	3.94459	1251808389.04023	-0.35945	-0.75003	-0.50475	0.73757	0.07048	-0.04891	12.22629
0.24952	1257.43001	12.72521	8.22885	0.27625	-0.86198	0.23025	0.69989	1251801870.13534	-0.44956	0.16708	0.54193	0.55134	0.11584	0.80870	9.62608
0.44929	2493.06878	32.32689	29.51853	0.41393	0.46444	0.58180	1.41220	1251793099.27182	-0.05639	-0.08178	-0.15966	0.49452	-0.06380	0.05928	17.43631
0.85241	5425.56907	80.10331	47.59575	5.62376	-1.46849	0.65549	1.21486	1251809919.95860	-0.22988	-0.28860	-0.24368	0.09609	0.02157	-0.00022	9.84877
0.40908	2230.57453	40.07420	29.42198	6.20218	-0.63749	1.33182	5.14227	1251755366.53836	-0.22524	0.47173	0.31115	0.60995	0.07502	-0.30530	9.68549
0.78199	4879.40729	40.97810	34.27199	5.90547	-0.41424	0.73900	5.16327	1251838104.83223	0.00225	0.07295	0.01157	-0.18486	0.12016	0.61451	8.76161
0.37960	2042.31375	11.16450	11.10687	0.44675	0.95311	0.54696	2.28989	1251813526.32893	-0.28848	-0.14650	0.08584	0.00255	-0.20548	0.03180	8.02216
0.45788	2549.94966	56.90976	47.70556	3.69205	0.56998	1.06154	3.14692	1251830421.37525	-0.65820	-0.55365	-0.06464	-0.26935	0.43623	0.73556	17.71211
0.25681	1299.35092	17.15438	11.97859	0.94626	-0.83670	0.75050	0.33975	1251812390.01062	0.32812	0.71151	-0.35645	-0.19035	0.04818	-0.37875	8.12535
0.37377	2005.48626	16.40361	12.15144	3.95991	-0.22894	0.49900	4.71461	1251757453.34268	-0.20987	-0.03425	-0.20884	0.01854	0.41556	-0.17436	9.10702
0.77708	4841.78064	79.18863	57.26835	4.44524	-0.06131	0.71396	1.21091	1251777698.35355	0.20716	0.50603	0.30868	-0.49142	-0.19559	-0.28985	11.46375
0.48120	2705.85217	60.53671	43.04787	2.22579	0.59693	1.12242	0.67263	1251809764.24453	-0.15394	0.06455	0.01808	0.27355	-0.00358	-0.01931	11.79719
0.95807	6267.08382	92.75775	85.59472	2.42221	0.60381	0.87315	1.40794	1251814389.14665	0.72081	-0.34413	-0.05830	-0.11527	0.10842	0.75915	13.50094
0.51649	2945.59126	71.54848	27.82412	0.99757	0.16745	0.38332	2.14752	1251820537.37047	-0.13439	0.44466	-0.23005	-0.44573	0.68252	0.44497	12.94977
0.86115	5494.23234	60.63990	40.97737	0.16753	-0.27093	0.63556	6.07240	1251805490.04998	0.03113	0.18620	0.01389	-0.33116	-0.62936	0.60024	8.27718
0.83418	5282.96799	81.70272	70.53292	1.36647	-0.02013	0.38648	1.30849	1251817650.93113	-0.65949	0.41467	0.27081	0.10983	0.11580	0.59328	16.44084
0.83209	5266.68089	86.11415	74.96951	4.41170	0.41838	0.87373	2.94478	1251823836.91851	0.22028	0.49325	-0.18992	-0.18994	0.09728	0.06524	9.61498
0.59097	3465.88391	67.43127	64.12608	1.81465	0.21388	1.21337	5.31046	1251791785.22947	-0.04757	-0.01472	-0.01522	-0.45503	-0.63763	0.51526	10.37217
0.90263	5822.35259	52.62744	51.73358	3.67179	0.22101	0.18827	0.53609	1251806677.91349	-0.00117	0.00451	0.00087	-0.04047	-0.00505	-0.23069	8.97513
0.44989	2497.01126	60.94601	32.91914	3.22438	-0.20814	1.11812	3.33501	1251794964.60128	-0.08876	-0.02984	-0.18122	0.00900	0.01072	0.00983	12.79779
0.51080	2906.59065	51.19733	42.07670	5.17877	1.19048	1.12414	0.34639	1251807768.35685	0.53553	-0.40918	-0.12422	-0.28905	0.66144	0.38718	9.77553
0.29340	1513.45393	19.25298	8.30724	3.12431	-0.81088	0.92593	3.58168	1251799024.57305	0.01842	0.05409	-0.18284	0.00479	-0.00011	-0.00510	9.78021
0.28344	1454.50229	21.63166	15.55910	3.46178	-0.06122	0.56996	5.48093	1251806217.92215	-0.12965	-0.62213	-0.25971	-0.53984	-0.60380	-0.40729	14.93935
0.74277	4580.75470	59.44220	49.23344	1.04958	0.79405	0.37382	1.06534	1251778068.33623	0.26180	-0.18328	-0.18395	0.07756	0.59614	0.33363	11.23643
0.24726	1244.54008	58.44802	24.12281	0.91979	-0.75761	1.13612	4.39031	1251805918.54837	0.64044	0.50426	-0.18318	0.65129	0.17722	0.00697	10.19386
0.73436	4517.18940	29.26843	24.97704	0.67672	0.04515	0.50585	2.27143	1251805110.50597	-0.18874	0.16690	0.15966	-0.42970	-0.34120	0.79957	8.58517
0.47672	2675.76113	58.48744	33.95391	4.91183	-0.81970	0.79244	5.33698	1251771296.40566	-0.15960	0.72380	-0.07258	0.20476	0.74782	-0.12290	9.47634
0.92264	5982.15114	72.57094	44.89090	3.45698	0.39858	0.52556	5.75227	1251824036.21353	-0.58484	0.14758	-0.11272	-0.11839	-0.04203	-0.40685	8.34496
0.62236	3690.74660	65.69771	35.47406	3.11257	1.11187	0.65226	2.54316	1251784542.90777	0.43891	-0.09677	-0.24240	-0.17357	0.26314	0.12377	9.36514
0.10851	502.34537	8.68494	8.31863	5.25149	0.47294	0.61837	5.48897	1251808187.94581	-0.00214	0.00043	0.00122	0.16828	-0.83923	0.17758	15.65004
0.06179	277.01562	10.04005	6.65101	0.08323	0.20508	1.22115	5.77462	1251772654.80242	-0.39326	0.53821	-0.45767	-0.68740	0.64170	0.24863	16.77546
0.30668	1592.74900	15.07028	10.30046	6.03161	-1.16089	0.97098	0.30423	1251837178.50754	-0.04860	0.19465	-0.69414	0.10913	0.06690	-0.09638	8.46474
0.28558	1467.15112	31.63166	10.53808	4.69557	-0.55154	1.47125	3.23287	1251803103.85892	0.35106	0.01302	0.09735	0.46622	0.43748	-0.35667	9.47274
0.82659	5223.91205	74.80520	67.35819	5.80303	-0.22010	0.72069	4.32566	1251810589.56646	-0.14508	-0.02094	-0.00154	-0.04008	0.01848	0.27686	9.58653
0.57518	3354.03958	24.85352	21.57044	2.64012	0.28421	0.36016	5.05687	1251753466.06610	0.23293	-0.11395	0.08627	-0.34153	-0.10860	0.04725	9.18981
0.88267	5664.00718	73.72288	66.78928	1.06283	0.12758	1.23535	0.99028	1251809125.68598	-0.46617	-0.11811	0.30518	-0.00219	0.67242	-0.23907	8.65514
0.41036	2238.85411	64.83217	24.23128	1.92684	-1.04453	0.67636	3.33138	1251781619.30051	0.36758	0.35129	0.21158	0.43563	0.28898	0.14104	19.32842
0.27900	1428.40491	11.48067	6.69570	1.61371	-0.62031	0.82307	5.74387	1251777950.41145	-0.05195	0.12754	0.13660	0.53067	0.10761	0.70489	9.51644
0.58588	3429.77709	55.74138	44.40325	3.84673	0.07768	0.91532	4.89220	1251817042.18672	-0.04696	-0.07374	-0.33752	0.18422	0.22072	0.17219	9.71188
0.44377	2456.64397	36.33848	32.52275	1.67652	-0.83462	1.15282	5.46953	1251799479.12916	0.00782	-0.01204	-0.00499	0.39020	-0.65108	0.40243	8.25503
0.34608	1832.74422	28.30467	21.05883	1.76476	0.31513	1.13356	4.40572	1251787477.88075	-0.21944	-0.15558	0.24192	-0.06951	0.12864	0.26904	8.43889
0.57679	3365.39270	38.75736	27.59911	4.98499	-1.33670	0.50961	5.61134	1251785404.59398	-0.22865	0.43046	0.52042	0.31772	-0.09441	0.81213	12.00007
0.36046	1922.03549	50.53912	50.38806	3.27431	-0.37346	0.40475	0.16675	1251753323.12314	-0.01244	0.03476	0.00442	-0.12834	0.44192	0.22179	24.11368
0.51528	2937.31474	50.40880	32.26935	4.54745	-1.47405	0.36277	1.06301	1251761998.94047	-0.21364	0.17085	0.01214	0.35598	-0.19572	-0.38844	14.56294
0.78500	4902.47066	58.93661	56.97380	0.65507	-0.06008	0.87293	6.14634	1251805650.07919	0.04989	0.01514	0.06875	0.14744	0.27473	0.26047	9.56082
0.33550	1767.59426	10.53104	7.79249	5.34479	-0.74509	0.20468	2.48461	1251831040.73448	0.01657	0.76542	-0.42170	-0.00594	0.03342	-0.09680	9.81456
0.66324	3988.13236	52.77960	38.09720	1.83454	0.14629	0.04154	0.16955	1251802235.56685	0.22106	-0.19892	0.25780	-0.07692	0.04286	-0.22470	10.48241
0.22728	1131.35373	23.42327	16.61857	5.21132	-0.48695	1.51747	2.93023	1251769413.51164	0.05684	-0.23404	-0.00213	-0.07460	-0.15016	-0.16564	8.79448
0.43658	2409.37908	82.83790	24.30999	0.82694	-0.07901	0.97927	1.35652	1251756596.56772	-0.53518	-0.47782	0.00238	-0.17843	0.22152	-0.29548	11.74079
0.39579	2145.23594	11.90521	11.63460	4.90770	1.09663	0.18399	1.50412	1251835173.91093	0.11041	-0.10443	0.78807	0.03554	0.06895	0.04381	9.20213
0.92019	5962.47641	73.18730	69.15703	4.96015	-0.45606	0.26940	4.44067	1251774181.90903	-0.31824	-0.01417	-0.13323	-0.06737	0.22694	-0.28579	9.46695
0.09025	412.72049	31.02811	18.95981	2.74434	-0.41458	1.19290	1.03174	1251781519.49545	0.13127	-0.32964	0.31001	0.60060	0.44202	-0.41037	39.35640
0.27745	1419.32611	11.95070	7.50962	2.36540	-0.26367	0.73133	1.10953	1251818542.77161	0.11802	-0.05375	0.41228	-0.27117	0.00533	-0.14509	8.15640
0.93808	6105.97442	90.22002	85.29984	2.21821	-0.81546	0.43753	0.46593	1251795388.34393	-0.06188	0.14131	-0.20001	-0.00179	-0.02543	-0.02233	12.46649
0.93683	6095.92011	71.02040	70.80869	5.34302	0.85580	0.98426	1.09153	1251760836.45661	0.17384	0.06135	-0.01885	-0.02999	0.08193	-0.01967	8.23714
0.41247	2252.43396	37.03618	12.21281	2.31603	-0.05953	0.28271	1.47850	1251814425.52872	0.08162	-0.01191	-0.05209	-0.44795	0.26039	-0.17836	9.92283
0.31462	1640.50690	62.14398	8.03073	1.18461	-0.52053	0.76622	0.55631	1251770001.40057	-0.18181	0.01228	-0.04247	-0.40166	0.80271	0.38206	12.11596
0.79257	4960.63845	62.59377	30.12676	3.74104	0.77923	0.73400	3.69811	1251837357.30222	0.08612	0.62034	0.27240	0.76506	-0.55881	0.25306	10.43078
0.92546	6004.68442	73.03661	36.91237	0.59507	0.29925	0.68126	2.74803	1251797462.85368	0.15108	-0.05555	0.16795	-0.43666	-0.39402	-0.71688	9.17457
0.22111	1096.77511	21.49608	15.63572	2.35141	-0.59003	0.80546	3.61101	1251828456.93181	0.13550	0.07818	-0.36397	-0.15126	0.37177	0.07652	11.86184
0.27441	1401.52066	15.56532	9.76990	5.86655	1.08568	1.24414	1.69446	1251775988.14579	-0.02439	0.01644	-0.07093	-0.32631	0.57835	0.59631	9.03646
0.77758	4845.63521	60.08906	16.63156	2.30168	0.94980	0.24850	3.76057	1251825472.13774	0.16764	0.08296	0.04950	0.46840	0.68757	0.32499	8.95230
0.23160	1155.63335	19.19416	8.40586	6.10294	0.55554	0.51913	2.79460	1251825449.81667	-0.25987	0.06585	-0.35482	0.12191	0.32455	0.09250	11.01017
0.15203	723.74737	10.82289	10.01389	0.46943	-1.26599	1.25730	0.33669	1251753067.75019	0.15788	-0.06684	0.07820	-0.77529	-0.19499	-0.35295	15.08896
0.36500	1950.40229	12.09743	11.66947	5.79413	0.51132	0.13211	6.27888	1251759369.87102	-0.31788	-0.72770	0.59653	0.57798	0.19981	0.01761	9.99269
0.86703	5540.46014	52.92220	50.53440	5.30853	1.20159	0.48831	2.76174	1251791058.17459	-0.66020	-0.16407	0.49790	0.32465	-0.06957	-0.30265	10.93118
0.66977	4036.08111	25.17646	19.02341	1.38959	0.89556	0.56605	3.96201	1251814714.39734	0.87594	0.05779	0.08927	0.00130	-0.03956	0.12030	8.44314
0.23326	1164.96879	10.61639	7.06405	1.91940	-0.63202	0.60280	0.77639	1251780560.99100	0.22959	-0.08880	0.34307	-0.09383	-0.07168	0.02329	13.91261
0.96570	6328.80964	81.18148	59.95853	3.71860	0.70548	1.09351	5.89485	1251756864.41530	-0.15002	0.38822	0.56002	0.00672	-0.00745	0.01927	10.48218
0.79159	4953.08863	72.58044	49.55495	0.38189	-1.01089	0.48819	3.33633	1251812476.57159	-0.08853	-0.03881	-0.01053	-0.01084	0.97426	0.16082	10.65173
0.62893	3738.19092	24.55871	22.11144	5.72984	-0.21930	0.62854	3.94601	1251834025.58789	0.45895	-0.45488	0.53539	-0.19387	0.01944	-0.15414	8.38829
0.34839	1846.98489	36.98420	36.95205	3.83937	-1.13681	1.21385	3.85302	1251826686.23701	0.02479	0.10753	0.05971	-0.13634	0.44153	0.08638	12.86894
0.67796	4096.42540	72.96927	51.06094	5.49155	-1.02753	0.49273	0.64214	1251799018.10781	0.24787	-0.29430	0.03658	0.86491	0.07482	-0.10293	13.72996
0.97479	6402.50513	90.50554	73.52380	6.08317	-0.32966	0.15742	0.22136	1251755261.45789	-0.53908	-0.38448	-0.25119	-0.11984	-0.07310	0.05265	13.79626
0.98877	6516.20315	83.41656	76.16330	1.06335	-0.24797	0.92971	1.03310	1251777747.48454	0.18152	0.66127	0.47942	-0.55246	0.71035	-0.27157	8.02971
0.27538	1407.20755	11.91418	11.09681	1.70938	-0.81882	0.82618	5.39734	1251757699.78009	0.18158	-0.01536	-0.26411	-0.03089	0.17012	-0.47154	10.42976
0.38212	2058.26739	43.35872	29.87966	3.45259	-0.49974	1.25052	0.33819	1251798581.15214	-0.00670	0.06013	0.03928	-0.09992	-0.10326	-0.16003	14.11241
0.63846	3807.24662	27.12929	21.52027	4.23557	0.30790	0.52081	1.95804	1251758681.90399	0.11170	0.01744	-0.20627	0.46810	-0.09243	-0.85976	8.36047
0.50080	2838.43615	14.52273	13.39180	3.71603	-0.89280	0.62609	5.60608	1251798910.00825	-0.49232	-0.24615	0.21699	0.33656	0.17293	-0.79780	8.00488
0.41257	2253.08463	51.67653	50.27430	4.63923	1.34512	1.12731	0.67561	1251783013.89869	-0.00216	-0.03569	0.01683	-0.06155	0.45918	-0.46846	13.73062
0.20442	1004.33796	13.79617	13.05651	4.43927	-0.72828	0.83070	4.70633	1251767440.95775	0.50679	-0.58958	0.39899	0.72586	-0.55772	0.05258	10.58389
0.26303	1335.24638	59.97515	14.12159	1.36581	-0.20133	0.82784	0.18850	1251761376.31261	0.19478	-0.19056	0.37262	0.05598	0.03768	0.68040	22.18512
0.91707	5937.53946	110.71278	49.30163	5.91862	0.59303	0.52255	0.22080	1251766301.07643	0.02117	0.00843	-0.01399	-0.03250	0.48753	0.37923	10.96460
0.51363	2925.98121	29.28293	27.57316	2.22892	-0.07884	0.98677	0.95112	1251786850.04983	-0.32715	0.05372	0.24592	0.71500	0.48982	-0.01575	8.68345
0.32401	1697.43348	20.16610	12.54194	0.80462	-0.06483	1.12702	4.23436	1251798843.69156	0.29021	0.41268	0.59909	-0.02118	-0.11866	0.15358	9.18934
0.44038	2434.35539	30.94647	20.79852	0.41412	0.82340	0.19885	3.65825	1251808218.95236	-0.88853	-0.00713	-0.22856	0.12984	-0.72799	-0.23408	14.49784
0.45253	2514.47329	32.57251	19.86155	2.63847	-0.04729	0.74145	2.38641	1251825681.00782	-0.16193	-0.63129	-0.37125	0.03104	-0.00350	0.10842	10.52603
0.69385	4214.03377	61.95158	50.47170	0.17558	0.04361	0.68175	1.30020	1251782313.78650	-0.06589	-0.00031	0.01417	-0.24579	0.57160	-0.44524	9.17686
0.99337	6553.69015	84.33067	30.38725	4.10153	-0.76710	0.73411	3.03657	1251805394.71446	0.11435	0.07802	0.04559	0.12315	0.11137	0.84205	8.27065
0.32495	1703.16879	15.61929	9.34199	6.03956	-1.07612	0.09744	4.30281	1251819946.01389	-0.06155	-0.03738	-0.03595	-0.04365	0.18907	0.04785	13.61965
0.80736	5074.77276	97.10127	72.50336	1.80884	0.18690	0.73204	5.94646	1251802876.88249	0.30561	-0.16989	0.22834	0.43379	0.44253	0.28332	11.87757
0.67806	4097.13525	75.00463	48.51082	1.88879	0.35180	1.22808	4.47307	1251813055.19436	0.91533	0.21783	-0.28137	-0.39407	0.67749	-0.57795	9.87453
0.71039	4337.26729	96.02078	36.85103	0.21577	-1.16054	0.63030	4.05961	1251834900.76141	0.04105	-0.06537	-0.03980	-0.18048	0.37310	0.86466	14.17007
0.79807	5002.97986	71.50303	63.16860	3.87492	-0.20588	0.68419	3.48428	1251788910.83759	-0.07559	0.18230	0.25276	-0.28576	0.45720	-0.37971	10.21766
0.63319	3769.01328	77.70502	27.11363	5.69803	-0.03614	0.54149	5.49718	1251834694.33391	0.02947	-0.26743	-0.19839	0.85912	-0.06879	-0.18822	10.31746
0.40753	2220.59615	16.58873	8.54856	1.35393	0.60856	0.54331	4.85282	1251789532.31438	0.04694	0.23589	0.37866	0.24793	0.51032	0.39375	8.03953
0.29386	1516.15736	8.75026	8.64772	4.47937	-0.73430	0.76267	5.92428	1251804221.11891	-0.80635	-0.26082	0.35985	-0.07966	-0.00461	0.21185	10.06865
0.19711	964.26779	17.05326	13.51382	2.25134	-0.25857	1.34841	2.86403	1251826618.06933	-0.08573	0.27342	-0.48361	-0.61022	0.28198	0.47143	9.45857
0.59586	3500.75829	44.15943	28.17532	1.98988	-0.13560	0.51496	4.71396	1251775776.86840	-0.06329	-0.61141	0.57040	-0.21520	-0.25528	-0.64989	13.33817
0.76958	4784.42327	93.36747	34.04251	6.15155	1.39385	0.60981	5.14918	1251760428.77578	-0.67964	-0.22883	-0.29295	0.00795	0.03455	0.60120	8.86001
0.16033	767.18517	7.50021	7.34597	4.64552	1.08064	0.78700	3.87435	1251753083.24189	0.08965	-0.10363	0.14088	-0.06795	-0.40999	0.28474	15.00062
0.33456	1761.80639	34.25571	19.91012	0.46753	0.57722	0.88758	5.47170	1251780617.14493	-0.41413	-0.44249	-0.25635	-0.70629	0.42665	-0.40787	12.48468
0.69953	4256.28106	55.31769	42.23049	1.73787	1.27452	0.70610	1.28545	1251788652.06096	0.31022	-0.56259	-0.30226	-0.00669	-0.04377	-0.02618	9.26836
0.97822	6430.32748	86.88270	53.10177	4.31691	0.03554	0.99106	4.72247	1251804139.44835	0.06988	-0.15207	0.69325	0.07986	0.05811	-0.04439	8.38637
0.62778	3729.87972	21.54170	17.60456	3.25235	-0.72598	0.21517	0.97427	1251790063.16905	-0.15527	0.28258	0.19023	0.49143	-0.47409	0.11157	10.19049
0.50632	2876.03439	37.33954	12.79211	2.76117	-1.10472	0.58295	3.27443	1251768120.73783	-0.06802	-0.02397	0.04940	0.00952	-0.00733	0.03206	8.92395
0.38172	2055.73634	56.66410	47.65074	2.65667	0.85920	0.70263	0.44212	1251773167.83139	0.19553	-0.39873	0.66286	0.45677	-0.14700	-0.04874	20.07719
0.62914	3739.68691	17.62898	12.39968	2.42807	-0.49113	0.27128	6.15660	1251782319.02758	-0.00203	0.12804	0.03358	-0.06453	0.23784	0.80952	8.16362
0.56630	3291.49656	77.11505	37.18301	2.98012	-0.16056	0.47561	6.16407	1251823835.70821	-0.34539	0.51620	-0.25761	-0.04399	-0.03658	0.09707	12.34286
0.55195	3190.92951	38.69478	16.61973	1.77425	-0.56226	0.89989	1.75219	1251772863.42690	-0.07129	-0.11053	0.40946	0.15926	0.06238	0.34003	10.00500
0.31792	1660.44723	31.29783	27.53392	5.48312	0.19962	0.85935	2.89216	1251769673.97968	0.14770	-0.38546	0.44156	-0.21822	0.06066	-0.12374	16.35365
0.80478	5054.77633	83.83149	71.15716	1.95398	1.27550	0.67364	2.75750	1251816032.64892	0.05354	0.01837	-0.00954	-0.28228	0.03251	0.24071	15.93007
0.81654	5145.79755	83.29108	81.76802	1.76902	-1.24900	0.57530	1.04707	1251777992.21917	-0.51530	-0.76906	-0.31048	0.65707	0.00731	-0.59904	15.03487
0.92556	6005.46348	86.26507	73.26952	2.37979	0.50508	0.84232	2.39251	1251797609.73646	-0.17326	0.22876	0.03755	0.59771	0.13618	0.10611	9.41132
0.25788	1305.51049	15.23621	14.88602	5.02893	-0.93188	0.16882	0.01874	1251765192.88602	0.05479	0.12894	0.00246	-0.00143	-0.05747	0.01354	14.32499
0.20051	982.87485	10.17944	6.19119	1.54907	-0.87676	0.44703	2.45360	1251793428.21551	0.22712	-0.03421	-0.17302	0.27956	-0.10159	-0.22252	10.65629
0.76986	4786.56959	64.88345	60.25707	3.98154	-0.67544	0.25313	1.21824	1251797341.05658	0.17826	0.01599	-0.18516	0.08912	-0.16044	0.86979	20.23886
0.26771	1362.41046	17.83595	17.24807	5.26463	-0.39161	0.92627	6.13795	1251834683.61737	0.22747	-0.06821	-0.31201	-0.69968	0.39335	0.49958	11.66471
0.20553	1010.44198	21.35544	19.44402	6.11236	0.27792	1.42288	0.49347	1251822634.72665	-0.29999	0.80248	-0.10001	0.59601	0.62253	0.32987	10.46472
0.46837	2619.81922	46.46073	19.20213	4.65759	0.76186	1.20829	6.25557	1251760228.05371	-0.08461	0.03389	-0.08930	-0.13442	0.63834	0.45520	9.37948
0.32582	1708.43652	20.48062	17.82331	0.02866	0.06312	1.22212	0.26893	1251752412.22156	0.03671	-0.40287	-0.06846	-0.05400	-0.02868	-0.02236	8.41920
0.16545	794.21375	8.01423	7.72090	3.28677	-0.19658	0.65832	2.82424	1251781913.31618	-0.67098	0.30719	0.45508	-0.61366	0.60318	0.42846	13.76265
0.45169	2508.92340	63.95346	55.99643	3.48181	0.58296	0.91043	3.38562	1251817742.82144	0.52288	0.03338	-0.74031	-0.17846	-0.69286	0.09931	16.48356
0.40740	2219.74118	16.32720	14.40056	4.03284	-0.77216	0.58813	1.34762	1251814166.10882	-0.06694	0.05419	0.10790	0.45341	-0.20153	0.71127	10.68803
0.88548	5686.23773	55.09393	54.64010	5.15705	-0.32743	0.24351	4.28856	1251800015.73295	-0.00535	0.39178	0.11325	0.40760	-0.35286	-0.78612	8.86938
0.81287	5117.37276	59.94672	55.92976	0.53604	0.61899	0.19566	3.63434	1251791690.47950	0.14436	0.13013	0.03637	-0.09962	-0.32771	-0.12137	15.84379
0.46292	2583.43969	34.27076	18.00742	0.52607	0.95738	0.61090	2.16367	1251773314.21473	0.30602	0.13710	-0.43807	0.02842	-0.43911	0.72825	9.66431
0.44093	2437.95680	72.56767	24.19516	5.37831	-0.46411	0.87270	5.97982	1251827385.58335	0.10544	0.12176	-0.78944	-0.17860	-0.00412	-0.10799	11.58530
0.85916	5478.52774	30.06485	28.62607	4.93319	-0.83451	0.30697	5.63265	1251808076.11147	-0.39283	0.10816	0.25621	0.13466	-0.31882	0.40859	9.32230
0.14573	691.04366	37.73437	13.25306	4.58058	1.07731	1.37194	2.48335	1251794060.67772	0.03438	0.15381	0.26669	0.42491	0.09850	0.09990	20.11091
