z	ldistance	m1z	m2z	ra	dec	iota	pol	tc	s1x	s1y	s1z	s2x	s2y	s2z	snr
1.07749	7246.75220	99.39282	45.49816	4.05887	0.54925	0.97158	5.03683	1251775740.05880	0.01774	0.11639	0.02090	-0.00509	0.01822	0.00525	5.56735
1.18271	8132.30507	94.77662	48.32470	2.34819	-0.43801	0.45074	5.59903	1251759244.27085	0.07744	-0.31423	0.16235	0.44565	0.11374	-0.02278	7.65683
1.40007	10019.36866	124.05785	25.94481	3.78179	-0.75853	0.32398	3.22069	1251794100.25832	0.23899	-0.64999	0.20343	-0.31141	0.13374	0.05729	5.89641
0.74983	4634.20617	24.40298	18.28088	3.77462	-0.27436	0.60417	1.11739	1251809481.60132	0.34494	-0.05969	-0.35033	-0.13481	0.04687	-0.26871	5.42951
0.75901	4703.88183	38.57332	18.60221	6.27099	-0.18806	1.10769	3.72951	1251837021.84051	-0.11516	-0.04452	-0.22250	-0.41586	0.11014	0.71698	5.19871
1.39911	10010.90613	82.56544	62.28410	4.12320	-0.01552	0.44146	1.55384	1251764860.46496	-0.12816	0.54400	0.01228	-0.59165	-0.35820	-0.70595	6.93892
0.74472	4595.46809	26.33264	17.21999	0.08581	-0.96429	0.69618	3.01533	1251836202.64953	0.00921	-0.69485	0.14474	-0.23687	0.11109	0.85816	7.07465
1.44200	10391.34718	44.52136	44.07839	3.43487	-0.92030	0.49960	1.30316	1251785490.93503	0.12040	-0.05837	0.13739	0.07835	0.28863	0.07448	5.77063
1.02122	6781.58551	56.28565	53.70380	3.10818	0.27717	0.64840	1.91512	1251755037.27508	0.00649	0.40950	-0.54564	-0.02438	0.09158	0.06206	7.91212
1.15040	7858.26972	86.71364	68.93817	2.19448	0.54121	0.72499	1.10098	1251793698.02510	0.48788	-0.10884	-0.76767	-0.14109	0.04259	0.01826	6.48535
1.15314	7881.45739	63.96863	49.32165	4.28786	0.61672	0.60749	1.48246	1251826707.00315	-0.25678	0.08155	0.25282	0.05108	-0.21630	0.20526	7.09305
1.00777	6671.31214	67.37988	65.99477	0.42050	-1.01442	0.99573	5.61899	1251830337.50563	0.76180	-0.57799	0.10684	-0.01508	0.00988	-0.03797	7.96367
1.42006	10196.41113	55.69770	36.36608	4.81654	-0.85977	0.22277	1.89595	1251825341.50032	-0.06033	-0.16960	0.01824	0.04023	0.03148	0.00871	5.65511
1.46991	10640.31432	110.54236	110.11635	1.53236	0.18115	0.48643	5.83085	1251770509.27159	0.48639	-0.09107	-0.26631	0.17929	0.19963	-0.61781	7.78796
1.12336	7630.33945	37.73674	26.55865	3.39393	-0.17209	0.33508	2.55984	1251756884.50443	-0.21645	0.41928	0.05512	0.10652	0.49684	0.75812	5.20444
0.91798	5944.80842	30.83287	27.52229	3.80725	1.09635	0.09354	0.44220	1251774565.94683	-0.08001	-0.22749	-0.19658	0.47011	0.35723	0.61476	6.97987
1.18203	8126.57062	82.15434	70.88516	5.93701	0.59734	1.20196	5.95311	1251773148.11679	0.56581	-0.11552	0.25583	0.54598	-0.32747	-0.25560	5.22079
1.24283	8646.87532	129.92514	46.76069	5.64310	0.41379	0.83488	5.87477	1251780844.60460	-0.42829	0.38255	-0.76657	-0.14057	-0.26725	-0.11575	6.17338
1.18523	8153.78538	65.37512	60.45741	3.79886	0.15040	0.49055	2.65509	1251830929.67643	0.13709	0.69313	0.45386	-0.05255	-0.00787	-0.10760	6.72727
0.75518	4674.77118	25.82776	13.68883	3.87028	-0.55972	0.85690	3.04965	1251796463.75181	-0.03143	0.02244	-0.03249	-0.16332	0.06297	0.05414	5.13973
1.45365	10495.12489	127.54504	108.58756	3.55537	-0.69022	1.22562	4.12539	1251783485.49843	-0.43391	0.14841	0.31781	0.41073	0.21208	-0.36492	5.48492
0.47317	2651.94508	59.68377	42.97788	5.60062	-0.21400	1.32818	4.98574	1251781019.52945	-0.02497	0.03071	0.05827	-0.05370	-0.23427	-0.73982	6.08036
0.96821	6349.16897	31.14190	30.72067	4.48459	0.32766	0.49517	5.09672	1251780647.57776	-0.07380	-0.93946	0.00326	-0.44265	-0.03099	-0.41945	5.03244
0.75613	4681.99024	46.10523	40.36002	5.30726	0.83380	0.68753	4.11402	1251793784.27678	-0.15055	-0.79272	-0.46830	-0.10454	0.96623	-0.03940	7.85497
0.59844	3519.15629	20.99966	12.48812	6.11933	0.43639	0.22325	5.66304	1251829570.49862	-0.29989	-0.29066	-0.11154	0.33224	0.14418	-0.43169	5.40471
0.73987	4558.83186	32.55039	23.20636	4.67557	1.36781	0.70373	0.06905	1251757761.32934	-0.07528	0.25544	0.52228	-0.45093	0.65228	0.26880	7.61938
1.16429	7975.91680	91.08545	74.42871	3.40371	0.93883	0.95129	1.75688	1251811644.42166	-0.73876	-0.40637	0.00089	-0.00493	0.49276	0.05228	6.30000
1.16618	7991.87061	58.23721	43.80608	0.11055	0.41533	0.58132	0.85594	1251779798.33661	-0.24706	-0.26462	0.16796	-0.37247	-0.44679	0.57794	6.91120
1.20265	8302.29776	77.36795	60.06050	0.98025	0.86536	0.20724	3.90579	1251775204.93435	0.55197	0.64986	0.40683	-0.05019	0.16714	0.06249	7.72954
0.58909	3452.57667	21.10259	20.44699	1.29639	-0.83169	1.04899	6.06153	1251756105.86114	0.35613	0.05580	0.16027	-0.70581	0.50386	-0.34230	6.28201
0.89814	5786.64314	69.66540	41.67182	3.90893	0.09047	0.74282	2.61868	1251796561.24254	-0.03298	0.17458	0.04632	-0.17357	-0.39413	0.21522	7.80511
1.31826	9300.70145	126.62601	59.01772	0.04388	1.07387	0.29446	0.27997	1251832519.87378	-0.42075	0.66629	0.43784	-0.82346	-0.14690	-0.37645	6.96984
0.45084	2503.27529	26.41810	18.91570	4.72826	-1.01972	1.35038	4.82500	1251828656.51099	-0.47019	0.11646	-0.15250	0.37946	-0.55687	-0.39476	5.29529
0.86494	5524.03916	92.79708	12.73165	0.59523	0.77400	1.13956	5.36893	1251802458.77995	0.22995	0.23476	0.85609	0.22624	0.39235	0.05249	5.18938
0.39913	2166.63318	28.06254	24.93373	3.80848	-0.93690	1.23187	5.20036	1251764479.93675	-0.47529	0.07516	-0.22694	-0.03074	-0.12430	-0.19706	5.57510
0.59692	3508.25538	39.33560	21.48041	1.57917	-0.17706	1.41067	5.17415	1251765560.96188	-0.14778	0.51715	-0.61542	-0.39444	0.84566	0.21520	5.42074
1.47390	10676.00900	53.98392	51.78413	4.71209	-0.88080	0.49252	0.80093	1251812584.14297	-0.02006	-0.01170	-0.00584	-0.27043	-0.55418	0.40279	7.03372
1.01984	6770.27117	65.60502	48.20719	3.21019	1.26155	0.94112	3.35970	1251771190.76056	0.40074	-0.73029	-0.39226	-0.41485	-0.38314	-0.37644	5.29936
1.47866	10718.53159	127.29778	95.33821	3.91983	-0.49599	0.97887	1.19345	1251777601.86498	-0.64895	-0.16519	0.08474	0.46072	0.23625	0.00926	6.05768
1.01720	6748.62367	38.41242	27.23535	1.10956	-0.27262	0.33114	2.52617	1251821461.45496	0.13955	-0.43059	0.82223	0.26601	-0.30268	0.55860	6.66575
0.93878	6111.57047	65.56150	16.46321	0.31024	-1.02927	0.67580	3.32697	1251833110.84569	0.38093	-0.16662	0.47864	-0.42222	-0.64697	0.39227	6.66154
1.22600	8502.28293	114.47483	56.46705	1.04028	-0.77788	0.83043	2.29015	1251833676.12080	-0.57068	0.35743	0.24530	0.33190	-0.19229	-0.04151	7.61123
1.15961	7936.18771	68.33411	65.30249	1.87085	-0.15490	0.17475	5.65104	1251757793.68826	-0.25131	0.05445	0.09919	-0.16238	-0.09672	-0.35372	6.66544
0.93987	6120.34371	110.63323	54.18208	1.96792	-0.58861	1.07453	5.70147	1251786569.36800	0.53890	-0.04987	-0.42781	0.12572	-0.06310	0.03515	7.36283
1.07272	7207.10665	114.39839	73.30551	2.61783	0.13801	0.40139	3.52764	1251766349.04522	-0.06261	-0.01957	-0.01123	0.02544	0.11157	-0.15249	5.84362
0.91424	5914.95644	25.86754	24.24962	4.63725	-0.69467	0.37438	0.91831	1251794504.62213	-0.10626	-0.05110	-0.48517	-0.14116	0.11579	0.11468	5.63665
0.90696	5856.87140	38.71609	31.07383	0.96567	-0.51507	0.66908	1.48725	1251767296.83245	-0.10131	-0.38728	-0.39420	0.26406	-0.16490	0.26196	6.98321
0.90134	5812.12136	48.78937	41.45896	3.05359	-0.08267	0.95486	5.19900	1251786370.82201	0.00328	0.00995	0.00419	-0.04035	-0.28902	-0.03783	6.82224
1.23460	8576.07851	71.80241	65.06877	3.45723	0.24877	0.86464	5.54561	1251833673.89946	-0.00576	-0.00741	0.02604	-0.33253	-0.22987	0.38838	7.40639
1.38983	9928.89698	73.63401	57.54395	0.87726	0.14244	0.56811	1.16772	1251817518.29851	-0.03305	-0.22225	0.08855	-0.06665	-0.31459	-0.50365	5.47529
0.39466	2138.02997	42.80927	13.98797	4.44364	0.58293	1.16299	5.73683	1251829642.68775	-0.58193	0.27613	-0.50617	-0.34270	-0.40570	0.82894	5.94864
0.81359	5122.93071	25.24289	13.04442	1.20606	1.29372	0.69211	4.74984	1251806481.56712	-0.46510	-0.47880	0.64203	0.01532	0.26138	-0.01473	5.13267
0.78196	4879.13206	19.36490	12.74754	0.58306	-1.00935	0.35714	5.24428	1251757022.92327	0.06905	0.15167	0.34100	-0.52960	0.30733	0.06120	6.11682
1.25908	8786.99963	48.24305	44.21062	5.83764	0.14864	0.56528	5.39810	1251796688.44287	-0.17491	-0.18111	0.06473	-0.13677	-0.44627	-0.06295	5.35765
0.27566	1408.84967	11.10362	7.86188	5.36890	-0.11471	0.71329	1.38091	1251805237.88834	0.02630	0.66974	0.62010	0.07598	-0.51834	0.75915	6.92025
0.42989	2365.59074	28.62761	28.55976	5.31234	-0.50122	1.20450	1.07391	1251797526.01437	-0.02839	0.18421	0.04693	0.77190	0.30043	-0.29645	7.88923
1.09782	7416.32082	32.39153	23.42281	1.57500	-0.78511	0.46096	0.32587	1251775930.34640	-0.00092	-0.02216	0.07570	-0.01570	0.06963	-0.32934	5.36857
1.17967	8106.45172	98.16246	92.97088	0.34150	-1.09043	0.90954	5.55429	1251790437.02705	0.16131	-0.01689	-0.51076	-0.08373	-0.12170	0.44880	6.15154
0.54028	3109.71846	25.21510	17.73596	1.80204	-1.23548	1.14982	3.66389	1251768420.18013	-0.00843	-0.20306	0.03935	-0.22170	0.42567	0.01383	5.71336
0.38617	2083.92531	68.58429	36.02547	3.81034	0.04180	1.34446	2.13713	1251825369.16054	-0.14967	0.47083	-0.60597	0.59246	0.03367	0.28057	6.02980
1.44677	10433.84993	72.32125	59.41967	0.45767	0.15951	0.68789	1.39530	1251774971.91041	0.60968	-0.29199	0.44002	0.11046	0.46322	0.15949	5.10155
1.24637	8677.36890	88.97750	87.80477	1.99942	0.30369	1.20460	3.76622	1251785456.80649	-0.08185	0.05998	-0.14616	0.01168	-0.00386	0.35176	5.27881
1.37218	9773.26787	58.72482	54.52691	4.27200	-0.13576	0.39437	2.60482	1251799590.78155	0.06982	0.15135	-0.11808	0.95410	-0.10215	-0.02245	6.30540
1.04360	6965.88297	68.70460	56.73552	2.27834	0.98960	1.03492	2.75792	1251830895.66394	-0.26804	-0.07313	-0.21981	0.04003	0.55265	0.01112	6.30296
0.99685	6582.04040	47.94667	43.73476	3.97720	-0.17670	0.57793	2.93876	1251772734.13485	0.09831	-0.32096	0.19696	-0.00908	-0.18001	-0.29317	6.51901
0.97815	6429.78081	27.71348	26.73901	3.51578	1.23169	0.77745	4.11516	1251754565.48144	-0.32669	-0.16273	0.18994	-0.04088	-0.24637	0.80219	5.73470
0.62062	3678.19397	37.44923	34.42658	0.30252	0.05688	1.05184	6.24387	1251782985.41632	0.03446	0.03127	0.02698	0.05502	0.08430	-0.38547	5.55579
0.51433	2930.78543	23.37586	10.58034	0.77986	1.06045	0.88480	1.84090	1251794904.14889	0.77127	-0.01895	0.09547	-0.33596	-0.10803	0.47863	6.92641
1.01352	6718.41480	48.45449	19.51699	2.22959	-1.11309	0.21473	0.54331	1251794288.65133	0.17849	-0.00414	0.17444	0.01746	0.17412	-0.07542	5.86326
1.03296	6878.15017	39.57504	28.61169	3.11982	0.18150	0.28336	2.27555	1251803556.98150	-0.00973	0.23716	0.47871	-0.22629	0.11386	0.92770	6.72039
1.45158	10476.67994	60.33205	45.84374	2.90604	0.43024	0.60676	1.52280	1251826227.20851	-0.13194	0.32557	-0.15756	0.25181	-0.31241	-0.17098	5.79694
1.30593	9193.20037	83.86728	28.03538	1.47880	0.71229	0.19039	4.83998	1251809195.50403	-0.07453	0.86346	0.17677	-0.00985	-0.05873	0.00604	7.19792
0.37511	2013.94083	12.27656	11.27780	4.55338	-1.14350	0.51731	4.26127	1251835430.98599	-0.00949	-0.00403	0.03025	-0.50304	-0.04698	-0.43760	7.82383
0.51928	2964.72087	20.43224	12.83890	4.70503	-0.41868	0.47704	2.25310	1251781405.16050	0.39875	-0.30439	-0.16561	0.03671	-0.34501	-0.07029	6.18586
0.60471	3563.94261	18.09159	13.55992	4.36031	-1.10963	0.44214	2.16174	1251809906.59190	0.00458	-0.03037	0.06036	0.15559	-0.13588	0.14611	7.72218
1.32103	9324.86420	104.76809	57.79381	3.96953	-0.01485	0.65403	4.63478	1251838120.63063	0.45922	0.80593	-0.35020	-0.23659	0.07525	-0.53294	5.75207
1.01591	6738.03877	90.99092	55.48510	5.75773	-0.57549	1.41994	0.26126	1251831099.26647	-0.00029	0.11242	-0.05110	0.54564	-0.74489	-0.16210	5.61763
1.46967	10638.18180	85.89336	68.17056	4.74150	-0.19501	0.70210	1.37681	1251824027.07495	0.28714	-0.18399	-0.01532	0.34089	0.14252	-0.15603	5.90390
1.40153	10032.26731	109.13747	81.26213	0.06946	0.00629	1.27767	3.90777	1251795619.24112	0.34962	-0.16067	0.26159	-0.08517	-0.04749	0.06320	5.25024
0.46589	2603.24011	87.66688	16.80542	1.15592	-0.81958	1.51327	5.72392	1251774156.53951	-0.28348	-0.03623	-0.84818	-0.05960	0.79289	0.14827	5.51752
0.32309	1691.82650	16.52122	14.49169	1.69421	-1.44414	1.34765	3.98284	1251816537.96507	0.65386	0.34464	0.59975	-0.06160	0.02446	-0.04251	5.51257
1.33052	9407.77183	129.50250	85.35326	6.04208	0.55357	1.30977	5.76845	1251777707.82409	0.19835	0.22575	0.36369	-0.04359	-0.27654	0.46242	5.43422
0.50288	2852.55368	18.43050	8.94802	0.28329	-0.69412	0.41891	4.36779	1251829062.92123	0.47714	0.39288	-0.05660	0.85884	-0.47963	-0.17811	7.86668
0.73752	4541.08730	65.91720	19.04579	1.44838	-0.43144	0.63995	3.94343	1251812515.59708	-0.00252	-0.02254	0.18717	-0.61961	-0.21159	0.23438	5.71635
0.45228	2512.81003	22.38754	18.65758	1.27604	-0.07223	1.05768	2.35019	1251831348.89658	-0.19654	0.02484	0.67487	0.41597	0.57700	0.62757	5.35009
1.10623	7486.67048	36.40318	32.32624	2.41664	0.36107	0.59671	1.95019	1251830925.43448	0.02087	-0.12469	0.06059	0.09075	0.80164	-0.05369	5.70619
1.17286	8048.60682	34.90724	26.02101	1.56978	0.35730	0.58943	5.79772	1251808345.43603	0.00404	-0.05621	0.01821	-0.16188	-0.79055	0.20921	5.23909
0.42632	2342.35191	27.50568	26.26652	2.48911	-0.29629	1.20249	2.19105	1251767745.46196	-0.90661	0.11718	0.37608	0.85523	0.09207	-0.40059	5.50076
0.55291	3197.63075	26.77471	16.08533	0.80266	0.34365	0.75616	3.21651	1251765623.30506	0.02209	-0.06065	-0.04914	-0.33709	0.43626	0.08971	5.60628
0.85998	5485.01941	71.94181	50.70379	1.26234	0.59057	0.94380	1.99755	1251762699.39802	0.01699	-0.03513	0.03382	0.52599	0.15562	-0.16486	6.01061
1.03256	6874.86685	36.81410	26.91711	5.96406	-0.57710	0.17035	0.80508	1251759928.37687	0.04918	-0.61594	0.14668	-0.20251	-0.11499	0.15295	5.36107
0.57238	3334.30209	44.25566	16.15756	6.02790	-0.24666	0.74552	2.49502	1251785004.42031	0.69571	-0.08995	-0.18630	-0.14982	0.14323	0.09554	6.73568
0.53829	3095.88975	46.20438	44.04552	1.81130	0.01438	1.05357	4.31493	1251752557.15152	-0.26177	-0.13310	0.06364	-0.39136	0.04195	-0.54672	6.55251
1.48872	10808.61911	65.65863	44.72032	1.28741	-1.12119	0.29189	0.26264	1251825104.61277	-0.27446	-0.22061	0.32795	0.02072	0.07551	-0.04160	5.17905
1.34349	9521.25330	76.06603	38.29597	5.40799	-0.69665	1.20276	5.09953	1251824559.28385	0.16826	0.57369	0.52523	-0.56378	-0.44699	0.63226	5.28237
0.46300	2583.97229	31.79063	23.03063	0.36481	-0.12748	1.31938	2.68449	1251758490.74730	-0.59717	0.15455	0.35619	-0.20410	-0.03445	-0.18096	5.69674
0.98607	6494.20922	31.32640	28.77589	3.32799	0.03688	0.50961	3.84714	1251759055.45917	-0.15020	0.79909	0.03022	-0.24350	0.22311	-0.01849	5.50602
1.16527	7984.15696	46.22462	43.92259	1.40925	-0.46517	0.63733	2.64298	1251836032.05949	0.13387	-0.24745	0.59218	-0.19845	0.28402	0.86587	6.78742
1.08054	7272.16282	22.28267	19.91632	0.35488	-0.71139	0.07340	3.77684	1251836460.81911	-0.00756	0.02663	-0.01538	-0.10037	-0.14567	0.36213	5.68618
1.27734	8944.88699	74.30966	72.61357	3.18625	-0.51376	1.05566	4.31660	1251799422.04173	0.25775	-0.11867	-0.71927	0.09144	-0.26525	0.44702	5.55487
1.21966	8447.84861	115.95227	80.24562	5.21303	-0.55381	1.07301	3.06485	1251801480.71182	0.02952	0.92159	-0.30190	-0.21270	-0.35930	0.32489	6.48350
0.73922	4553.86883	46.75347	33.03206	2.89131	1.20492	0.82530	6.21084	1251760181.01776	-0.07777	0.10849	-0.47273	0.03459	-0.00872	0.02756	7.52849
0.79551	4983.25356	44.54835	36.26824	0.07072	0.69930	0.70320	3.07163	1251819284.20419	-0.27447	-0.00324	0.87299	0.09052	0.07286	0.11491	6.07866
0.66825	4024.86190	15.36768	9.43771	0.62113	0.25619	0.25869	4.67162	1251809121.70520	-0.00328	0.00073	-0.00054	0.05801	-0.00309	0.13231	5.07639
0.41055	2240.03981	11.65615	11.56377	1.96004	0.12114	0.83586	5.41815	1251812684.75187	0.49941	0.25673	-0.27209	-0.83091	0.21049	0.18201	6.45264
0.48796	2751.39207	19.50820	10.54127	5.15926	-0.52800	1.01534	4.96254	1251811676.61318	-0.97795	-0.08026	0.02623	0.08070	-0.01802	-0.12667	6.19138
0.85267	5427.58261	22.81963	14.59894	1.06683	-1.00688	0.56105	3.70427	1251754960.11394	-0.00489	-0.01180	-0.00723	-0.05417	-0.06606	0.05667	5.24117
1.07105	7193.22686	69.55963	48.34655	4.74652	-0.75630	1.06890	0.98339	1251803591.45103	0.13082	-0.03816	0.19301	-0.51383	0.65202	-0.49887	5.67545
0.86012	5486.10889	109.19627	58.74499	5.20709	-0.27535	1.23555	5.34671	1251773420.97013	0.34187	-0.03768	-0.34847	0.06112	-0.77534	0.39064	5.10805
1.29083	9061.94358	110.91225	96.21309	5.12587	0.95349	0.68476	2.21029	1251803652.90586	-0.34298	-0.92059	0.09143	-0.05757	0.33983	0.00135	7.65905
1.22159	8464.44809	59.17303	35.00694	0.63619	0.43547	0.17667	0.40865	1251804563.22760	-0.73415	0.47511	-0.04675	0.00704	0.07461	0.00938	7.50007
1.32165	9330.28003	136.42170	76.73940	5.12100	-1.11386	1.02866	4.53722	1251827485.62294	0.36764	0.41207	-0.05379	-0.64355	-0.52346	-0.43175	6.34813
0.61829	3661.42355	68.77599	57.81025	4.44190	0.24210	1.24734	4.34873	1251787987.90580	-0.03210	0.02468	-0.01466	-0.29091	-0.46346	0.37933	5.66575
0.13505	636.04747	14.29239	7.87354	3.89160	-0.38251	1.15062	4.54461	1251825578.44181	-0.15225	-0.00190	0.00598	-0.16885	0.25447	-0.26716	7.25061
1.49193	10837.46606	89.66215	83.80716	6.13246	-0.83064	0.17528	3.92030	1251806735.75215	0.29214	0.19929	0.09416	-0.31223	0.10834	-0.85041	6.97161
0.63034	3748.34297	33.42378	31.90466	1.42342	-1.31215	1.04129	4.82765	1251836573.68124	0.71857	-0.23250	0.29956	0.29170	0.45658	0.62489	7.40133
0.28167	1444.08286	14.13036	9.83477	1.26026	1.12436	1.04792	1.97414	1251785351.38185	0.07249	-0.12758	-0.06631	0.26624	0.31072	0.26770	7.29565
1.20129	8290.68743	96.76153	89.85604	4.80627	1.29515	1.11167	6.10562	1251790917.17099	0.00642	0.68803	0.01777	0.34327	0.06651	0.34951	7.49385
1.27034	8884.32681	38.20831	29.01317	1.91944	1.24541	0.47432	1.98714	1251823623.62561	0.02040	0.08655	0.11766	0.33362	0.29830	0.72757	5.48074
0.68457	4145.25810	38.82006	26.30171	4.59141	-0.19799	0.59936	0.66046	1251832151.40821	0.16054	-0.39311	0.14664	0.34024	0.93047	0.10067	5.55665
1.39002	9930.56090	90.73133	78.09368	0.86292	0.42540	0.91299	3.71515	1251816554.96740	-0.23731	0.26573	0.55590	-0.07271	-0.22442	0.20803	6.61950
1.17725	8085.92076	86.35057	80.59135	4.30290	-0.05359	0.70308	3.50844	1251837621.18390	0.73476	-0.13585	0.23496	-0.72898	-0.03253	0.60298	6.37175
0.66980	4036.31353	28.61888	20.69679	2.08534	-0.06997	0.49112	5.45672	1251837317.49410	0.03668	-0.15652	0.32019	0.09673	-0.00258	-0.02438	6.83744
0.79732	4997.22225	26.53241	23.68405	2.18670	-1.29557	0.52251	4.83631	1251752862.58887	-0.01300	0.11143	0.19356	-0.28407	-0.36574	0.03974	6.01692
0.57781	3372.61559	75.76299	30.49614	4.85721	0.63248	0.92336	3.75940	1251821971.52564	-0.05367	0.58850	0.13034	0.32736	-0.25627	-0.24634	6.95506
0.99129	6536.69761	26.75157	18.46614	0.79219	-0.68751	0.54928	4.08254	1251763042.76827	-0.00015	-0.00135	0.00283	0.25020	0.11476	0.18079	5.31598
0.66707	4016.22537	27.77532	17.80162	3.98658	-0.17541	0.83161	5.32337	1251808797.43041	-0.07966	-0.01629	-0.63861	0.17886	0.16423	0.14503	5.82838
1.50103	10919.13238	144.07058	45.68032	5.70672	-0.09614	0.43148	1.51446	1251834038.21513	0.04232	0.00964	-0.01994	0.06293	0.38864	-0.42324	5.70266
1.26157	8808.46528	71.16146	49.08786	5.26079	-0.44543	0.36268	0.11015	1251802070.11472	-0.11152	-0.20927	0.10684	-0.41434	-0.69845	0.19908	7.04968
1.41436	10145.85254	48.49704	36.76573	5.32941	-0.10347	0.19096	0.88660	1251820224.31090	0.36078	0.07279	0.38443	-0.25316	-0.08871	-0.04902	6.10031
0.85485	5444.70805	32.98596	19.45192	1.11839	0.15614	0.69156	3.72634	1251801601.28167	-0.27095	0.07427	0.55406	0.10252	-0.33717	-0.02346	5.93696
0.23932	1199.32068	30.28073	13.90002	3.34188	-0.60430	1.27479	5.93081	1251823549.50815	-0.06945	-0.08995	-0.62705	-0.22355	-0.56154	-0.72402	5.51697
1.28067	8973.78204	43.35138	40.19325	0.30830	-0.64015	0.51858	4.93309	1251756170.32725	-0.46004	-0.08442	0.25042	0.52092	-0.77654	-0.16239	6.44251
0.69795	4244.53248	21.33853	20.50441	2.87709	0.82840	0.23990	1.08868	1251808446.55474	0.50005	-0.48005	-0.68725	0.62862	0.06862	-0.39501	6.23621
1.01621	6740.47112	49.73235	30.68882	4.51888	0.12394	0.37065	3.08591	1251767539.65033	-0.07755	-0.06780	-0.14646	0.00992	-0.00039	-0.00180	7.46924
0.93698	6097.14575	26.56935	14.35473	3.92014	-0.64629	0.42567	1.40732	1251806102.81990	0.11975	-0.01793	-0.29096	0.38612	-0.17801	-0.08691	5.03429
0.95120	6211.62258	46.53081	44.38329	6.18270	-0.17696	0.62991	5.34090	1251813373.61607	-0.43285	-0.79033	-0.04546	-0.25170	-0.02998	0.37401	5.94294
0.37709	2026.44237	13.51400	9.70529	4.32375	1.26539	0.88065	1.65511	1251799693.18551	-0.01802	0.06298	-0.07384	0.36836	0.03346	0.06780	5.78606
0.47629	2672.82640	63.41417	30.59174	5.08594	0.68714	1.15324	2.49128	1251819403.83360	0.12516	-0.10962	0.04071	-0.17915	0.25562	-0.36218	6.21600
1.19869	8268.52251	92.83130	42.53552	3.28337	-1.05414	0.89168	5.20978	1251777554.55456	-0.18881	0.25268	0.67411	0.02006	-0.56562	-0.10716	6.72365
0.49839	2822.07715	12.52478	11.08907	5.07313	-0.14491	0.42539	2.38497	1251785914.62342	0.38695	0.67548	0.49720	0.23508	0.78939	0.01799	6.16294
0.98013	6445.83808	52.26797	36.81917	5.16290	0.71335	0.52384	1.70996	1251785368.99421	0.20091	0.80096	-0.28205	-0.47615	-0.13981	-0.34213	7.40765
1.25321	8736.29963	55.38069	41.56188	4.45758	0.19261	0.55725	0.52397	1251774228.57061	0.24339	0.48735	0.17121	-0.35007	0.24553	0.25231	6.34002
1.35124	9589.19025	50.18143	38.69673	2.54602	1.48421	0.34698	3.31743	1251830360.37254	0.44396	-0.40911	0.25625	0.08701	0.01168	0.11493	5.87933
0.81165	5107.93353	22.25790	17.18186	3.20611	-0.01668	0.40468	1.93447	1251837330.15776	-0.08868	0.64642	0.50774	-0.39886	0.05064	0.33201	6.04745
1.42246	10217.70927	106.22535	105.66246	3.83425	1.41559	1.04797	3.78681	1251816333.94166	0.00246	-0.01023	0.00264	0.02745	0.13295	-0.06040	5.37788
0.75388	4664.87761	35.65559	11.86853	2.51690	0.92264	0.65783	4.16971	1251832669.26043	-0.16977	0.72516	-0.20270	-0.13649	0.37892	-0.41905	5.28255
0.35772	1904.98315	9.36711	9.30067	4.12556	0.35901	0.97633	3.78826	1251756640.32629	0.33013	-0.29597	-0.22885	-0.06087	-0.62992	-0.21735	5.90229
1.04431	6971.70377	60.87903	44.80479	3.50589	1.34731	0.88116	3.09125	1251825214.77009	0.08912	-0.40057	0.26682	-0.64668	0.46033	0.41661	6.69969
1.11384	7550.40516	44.19276	33.19089	0.72511	0.62601	0.71360	3.43132	1251794581.83212	-0.13311	0.30974	0.28023	0.40287	0.33798	0.05707	6.44164
0.50870	2892.26809	28.55764	26.53788	1.03571	1.01781	1.00684	2.50660	1251771688.28329	-0.10159	0.76194	0.17685	0.77857	-0.21465	0.36718	6.33854
1.33022	9405.09932	37.03670	35.46616	4.69470	-0.70230	0.54815	5.66286	1251817018.19766	0.13350	0.05191	-0.07640	0.05291	-0.10421	0.37891	5.50851
1.41667	10166.37648	96.59546	62.25432	3.68708	-0.20022	0.53602	5.68765	1251791700.23791	-0.47385	0.49962	-0.02281	-0.08857	-0.04222	0.13125	7.51445
1.31602	9281.10577	97.69636	89.12257	1.90105	0.54313	0.99158	4.82444	1251827896.35125	0.35419	0.36582	0.10303	-0.20315	-0.15771	-0.46006	6.10216
0.60459	3563.05621	25.53940	20.35121	4.99900	0.05867	1.03163	1.65308	1251809252.48712	0.26945	-0.71539	0.05752	-0.10439	0.18198	0.38277	5.29318
0.62157	3684.99068	89.17447	66.77178	4.05028	0.61057	1.46398	4.24159	1251816926.26914	0.05827	0.27509	0.12851	0.29646	0.19243	0.11488	5.43240
0.81180	5109.10961	96.22601	38.17117	1.22743	-0.13573	1.06161	3.58273	1251783249.37001	0.07851	-0.06249	0.08965	0.37112	0.37143	-0.20866	5.23340
0.99082	6532.88106	81.10892	45.82121	0.39762	0.47934	0.85522	0.35627	1251784542.05143	0.53516	-0.27712	0.05390	0.42819	-0.21973	0.14320	7.64839
1.43348	10315.59587	72.95439	33.28430	0.23094	-1.08611	0.34636	2.16106	1251763393.50865	-0.01703	0.18054	0.03188	0.53797	-0.49318	0.13634	5.51928
